Global_active_power,Date,Time
0.95,2007-01-06,17:00:00
0.92,2007-01-06,17:10:00
0.776,2007-01-06,17:20:00
1.81,2007-01-06,17:30:00
0.894,2007-01-06,17:40:00
0.886,2007-01-06,17:50:00
0.794,2007-01-06,18:00:00
0.864,2007-01-06,18:10:00
0.9,2007-01-06,18:20:00
0.884,2007-01-06,18:30:00
0.802,2007-01-06,18:40:00
0.878,2007-01-06,18:50:00
0.9,2007-01-06,19:00:00
0.968,2007-01-06,19:10:00
1.66,2007-01-06,19:20:00
4.304,2007-01-06,19:30:00
1.774,2007-01-06,19:40:00
1.366,2007-01-06,19:50:00
1.336,2007-01-06,20:00:00
0.966,2007-01-06,20:10:00
0.982,2007-01-06,20:20:00
0.962,2007-01-06,20:30:00
0.866,2007-01-06,20:40:00
0.952,2007-01-06,20:50:00
0.888,2007-01-06,21:00:00
0.994,2007-01-06,21:10:00
0.88,2007-01-06,21:20:00
1.028,2007-01-06,21:30:00
0.954,2007-01-06,21:40:00
1.056,2007-01-06,21:50:00
1.032,2007-01-06,22:00:00
0.666,2007-01-06,22:10:00
0.284,2007-01-06,22:20:00
0.35,2007-01-06,22:30:00
0.354,2007-01-06,22:40:00
0.318,2007-01-06,22:50:00
0.318,2007-01-06,23:00:00
0.356,2007-01-06,23:10:00
0.352,2007-01-06,23:20:00
0.292,2007-01-06,23:30:00
0.256,2007-01-06,23:40:00
0.5,2007-01-06,23:50:00
1.504,2007-01-07,00:00:00
1.424,2007-01-07,00:10:00
1.316,2007-01-07,00:20:00
1.394,2007-01-07,00:30:00
0.336,2007-01-07,00:40:00
0.242,2007-01-07,00:50:00
0.242,2007-01-07,01:00:00
0.308,2007-01-07,01:10:00
0.344,2007-01-07,01:20:00
0.248,2007-01-07,01:30:00
0.248,2007-01-07,01:40:00
0.248,2007-01-07,01:50:00
0.344,2007-01-07,02:00:00
0.37,2007-01-07,02:10:00
0.336,2007-01-07,02:20:00
0.328,2007-01-07,02:30:00
0.354,2007-01-07,02:40:00
0.328,2007-01-07,02:50:00
0.254,2007-01-07,03:00:00
0.256,2007-01-07,03:10:00
0.358,2007-01-07,03:20:00
0.338,2007-01-07,03:30:00
0.256,2007-01-07,03:40:00
0.254,2007-01-07,03:50:00
0.36,2007-01-07,04:00:00
0.424,2007-01-07,04:10:00
0.256,2007-01-07,04:20:00
0.336,2007-01-07,04:30:00
0.438,2007-01-07,04:40:00
0.496,2007-01-07,04:50:00
0.25,2007-01-07,05:00:00
0.248,2007-01-07,05:10:00
0.354,2007-01-07,05:20:00
0.418,2007-01-07,05:30:00
0.25,2007-01-07,05:40:00
0.254,2007-01-07,05:50:00
0.34,2007-01-07,06:00:00
0.35,2007-01-07,06:10:00
0.286,2007-01-07,06:20:00
0.256,2007-01-07,06:30:00
0.256,2007-01-07,06:40:00
0.354,2007-01-07,06:50:00
0.402,2007-01-07,07:00:00
0.322,2007-01-07,07:10:00
0.248,2007-01-07,07:20:00
0.338,2007-01-07,07:30:00
0.324,2007-01-07,07:40:00
0.248,2007-01-07,07:50:00
0.246,2007-01-07,08:00:00
0.344,2007-01-07,08:10:00
0.318,2007-01-07,08:20:00
0.244,2007-01-07,08:30:00
0.252,2007-01-07,08:40:00
0.344,2007-01-07,08:50:00
0.39,2007-01-07,09:00:00
0.242,2007-01-07,09:10:00
0.328,2007-01-07,09:20:00
0.428,2007-01-07,09:30:00
0.42,2007-01-07,09:40:00
0.436,2007-01-07,09:50:00
0.384,2007-01-07,10:00:00
0.482,2007-01-07,10:10:00
0.466,2007-01-07,10:20:00
1.47,2007-01-07,10:30:00
1.382,2007-01-07,10:40:00
1.436,2007-01-07,10:50:00
1.522,2007-01-07,11:00:00
3.13,2007-01-07,11:10:00
0.342,2007-01-07,11:20:00
0.322,2007-01-07,11:30:00
0.728,2007-01-07,11:40:00
0.434,2007-01-07,11:50:00
0.644,2007-01-07,12:00:00
0.386,2007-01-07,12:10:00
0.434,2007-01-07,12:20:00
0.372,2007-01-07,12:30:00
0.394,2007-01-07,12:40:00
0.574,2007-01-07,12:50:00
0.44,2007-01-07,13:00:00
3.782,2007-01-07,13:10:00
5.654,2007-01-07,13:20:00
2.938,2007-01-07,13:30:00
3.428,2007-01-07,13:40:00
3.208,2007-01-07,13:50:00
1.95,2007-01-07,14:00:00
3.742,2007-01-07,14:10:00
1.71,2007-01-07,14:20:00
3.99,2007-01-07,14:30:00
1.522,2007-01-07,14:40:00
1.782,2007-01-07,14:50:00
1.662,2007-01-07,15:00:00
5.994,2007-01-07,15:10:00
3.94,2007-01-07,15:20:00
2.85,2007-01-07,15:30:00
3.804,2007-01-07,15:40:00
3.72,2007-01-07,15:50:00
1.744,2007-01-07,16:00:00
2.476,2007-01-07,16:10:00
2.422,2007-01-07,16:20:00
2.334,2007-01-07,16:30:00
2.218,2007-01-07,16:40:00
2.406,2007-01-07,16:50:00
2.364,2007-01-07,17:00:00
2.042,2007-01-07,17:10:00
2.244,2007-01-07,17:20:00
2.408,2007-01-07,17:30:00
2.246,2007-01-07,17:40:00
2.16,2007-01-07,17:50:00
6.448,2007-01-07,18:00:00
4.84,2007-01-07,18:10:00
4.99,2007-01-07,18:20:00
5.194,2007-01-07,18:30:00
4.922,2007-01-07,18:40:00
3.804,2007-01-07,18:50:00
3.596,2007-01-07,19:00:00
3.952,2007-01-07,19:10:00
3.28,2007-01-07,19:20:00
2.352,2007-01-07,19:30:00
2.464,2007-01-07,19:40:00
2.316,2007-01-07,19:50:00
3.308,2007-01-07,20:00:00
2.574,2007-01-07,20:10:00
2.536,2007-01-07,20:20:00
5.524,2007-01-07,20:30:00
4.044,2007-01-07,20:40:00
2.46,2007-01-07,20:50:00
2.734,2007-01-07,21:00:00
6.138,2007-01-07,21:10:00
6.78,2007-01-07,21:20:00
5.526,2007-01-07,21:30:00
4.236,2007-01-07,21:40:00
3.292,2007-01-07,21:50:00
3.024,2007-01-07,22:00:00
3.322,2007-01-07,22:10:00
1.89,2007-01-07,22:20:00
1.806,2007-01-07,22:30:00
1.612,2007-01-07,22:40:00
2.042,2007-01-07,22:50:00
1.716,2007-01-07,23:00:00
1.584,2007-01-07,23:10:00
1.41,2007-01-07,23:20:00
1.284,2007-01-07,23:30:00
1.47,2007-01-07,23:40:00
1.55,2007-01-07,23:50:00
1.402,2007-01-08,00:00:00
1.324,2007-01-08,00:10:00
1.418,2007-01-08,00:20:00
1.37,2007-01-08,00:30:00
1.362,2007-01-08,00:40:00
1.31,2007-01-08,00:50:00
1.414,2007-01-08,01:00:00
1.42,2007-01-08,01:10:00
1.378,2007-01-08,01:20:00
1.27,2007-01-08,01:30:00
1.362,2007-01-08,01:40:00
1.35,2007-01-08,01:50:00
1.372,2007-01-08,02:00:00
1.4,2007-01-08,02:10:00
1.48,2007-01-08,02:20:00
1.38,2007-01-08,02:30:00
1.298,2007-01-08,02:40:00
1.366,2007-01-08,02:50:00
1.406,2007-01-08,03:00:00
1.412,2007-01-08,03:10:00
1.314,2007-01-08,03:20:00
1.284,2007-01-08,03:30:00
1.44,2007-01-08,03:40:00
1.378,2007-01-08,03:50:00
1.304,2007-01-08,04:00:00
1.308,2007-01-08,04:10:00
1.492,2007-01-08,04:20:00
1.476,2007-01-08,04:30:00
1.366,2007-01-08,04:40:00
1.35,2007-01-08,04:50:00
1.396,2007-01-08,05:00:00
1.418,2007-01-08,05:10:00
1.268,2007-01-08,05:20:00
1.266,2007-01-08,05:30:00
1.36,2007-01-08,05:40:00
0.308,2007-01-08,05:50:00
0.296,2007-01-08,06:00:00
0.22,2007-01-08,06:10:00
0.32,2007-01-08,06:20:00
0.318,2007-01-08,06:30:00
0.22,2007-01-08,06:40:00
0.328,2007-01-08,06:50:00
1.202,2007-01-08,07:00:00
0.74,2007-01-08,07:10:00
0.584,2007-01-08,07:20:00
0.804,2007-01-08,07:30:00
0.806,2007-01-08,07:40:00
0.94,2007-01-08,07:50:00
2.714,2007-01-08,08:00:00
2.148,2007-01-08,08:10:00
2.094,2007-01-08,08:20:00
2.074,2007-01-08,08:30:00
2.05,2007-01-08,08:40:00
2.112,2007-01-08,08:50:00
1.152,2007-01-08,09:00:00
1.06,2007-01-08,09:10:00
2.106,2007-01-08,09:20:00
2.142,2007-01-08,09:30:00
2.444,2007-01-08,09:40:00
1.378,2007-01-08,09:50:00
1.26,2007-01-08,10:00:00
1.254,2007-01-08,10:10:00
1.366,2007-01-08,10:20:00
1.416,2007-01-08,10:30:00
1.248,2007-01-08,10:40:00
1.262,2007-01-08,10:50:00
1.38,2007-01-08,11:00:00
1.418,2007-01-08,11:10:00
1.272,2007-01-08,11:20:00
1.304,2007-01-08,11:30:00
1.344,2007-01-08,11:40:00
0.432,2007-01-08,11:50:00
0.366,2007-01-08,12:00:00
0.36,2007-01-08,12:10:00
0.38,2007-01-08,12:20:00
0.448,2007-01-08,12:30:00
0.282,2007-01-08,12:40:00
0.218,2007-01-08,12:50:00
0.32,2007-01-08,13:00:00
0.334,2007-01-08,13:10:00
0.226,2007-01-08,13:20:00
0.392,2007-01-08,13:30:00
0.382,2007-01-08,13:40:00
0.658,2007-01-08,13:50:00
0.73,2007-01-08,14:00:00
2.114,2007-01-08,14:10:00
1.998,2007-01-08,14:20:00
1.962,2007-01-08,14:30:00
1.852,2007-01-08,14:40:00
1.832,2007-01-08,14:50:00
1.916,2007-01-08,15:00:00
1.844,2007-01-08,15:10:00
2.01,2007-01-08,15:20:00
1.972,2007-01-08,15:30:00
1.91,2007-01-08,15:40:00
1.804,2007-01-08,15:50:00
1.878,2007-01-08,16:00:00
1.82,2007-01-08,16:10:00
1.934,2007-01-08,16:20:00
2.766,2007-01-08,16:30:00
2.47,2007-01-08,16:40:00
1.608,2007-01-08,16:50:00
1.552,2007-01-08,17:00:00
1.632,2007-01-08,17:10:00
2.764,2007-01-08,17:20:00
1.856,2007-01-08,17:30:00
1.9,2007-01-08,17:40:00
1.912,2007-01-08,17:50:00
2.098,2007-01-08,18:00:00
3.672,2007-01-08,18:10:00
2.42,2007-01-08,18:20:00
2.818,2007-01-08,18:30:00
3.2,2007-01-08,18:40:00
3.156,2007-01-08,18:50:00
3.256,2007-01-08,19:00:00
3.314,2007-01-08,19:10:00
3.47,2007-01-08,19:20:00
2.846,2007-01-08,19:30:00
2.048,2007-01-08,19:40:00
1.896,2007-01-08,19:50:00
1.838,2007-01-08,20:00:00
1.96,2007-01-08,20:10:00
3.238,2007-01-08,20:20:00
3.902,2007-01-08,20:30:00
3.812,2007-01-08,20:40:00
4.038,2007-01-08,20:50:00
4.236,2007-01-08,21:00:00
3.09,2007-01-08,21:10:00
3.026,2007-01-08,21:20:00
1.922,2007-01-08,21:30:00
1.948,2007-01-08,21:40:00
2.136,2007-01-08,21:50:00
1.416,2007-01-08,22:00:00
1.078,2007-01-08,22:10:00
1.034,2007-01-08,22:20:00
1.026,2007-01-08,22:30:00
1.028,2007-01-08,22:40:00
1.104,2007-01-08,22:50:00
0.248,2007-01-08,23:00:00
0.436,2007-01-08,23:10:00
0.4,2007-01-08,23:20:00
0.3,2007-01-08,23:30:00
0.298,2007-01-08,23:40:00
0.278,2007-01-08,23:50:00
0.31,2007-01-09,00:00:00
0.216,2007-01-09,00:10:00
0.292,2007-01-09,00:20:00
0.216,2007-01-09,00:30:00
0.312,2007-01-09,00:40:00
0.238,2007-01-09,00:50:00
0.222,2007-01-09,01:00:00
0.288,2007-01-09,01:10:00
0.382,2007-01-09,01:20:00
0.388,2007-01-09,01:30:00
0.288,2007-01-09,01:40:00
0.36,2007-01-09,01:50:00
0.286,2007-01-09,02:00:00
0.314,2007-01-09,02:10:00
0.22,2007-01-09,02:20:00
0.218,2007-01-09,02:30:00
0.294,2007-01-09,02:40:00
0.318,2007-01-09,02:50:00
0.276,2007-01-09,03:00:00
0.224,2007-01-09,03:10:00
0.29,2007-01-09,03:20:00
0.472,2007-01-09,03:30:00
0.498,2007-01-09,03:40:00
0.404,2007-01-09,03:50:00
1.35,2007-01-09,04:00:00
1.472,2007-01-09,04:10:00
1.324,2007-01-09,04:20:00
0.218,2007-01-09,04:30:00
0.214,2007-01-09,04:40:00
0.212,2007-01-09,04:50:00
0.384,2007-01-09,05:00:00
0.216,2007-01-09,05:10:00
0.212,2007-01-09,05:20:00
0.21,2007-01-09,05:30:00
0.392,2007-01-09,05:40:00
0.308,2007-01-09,05:50:00
0.308,2007-01-09,06:00:00
0.304,2007-01-09,06:10:00
0.296,2007-01-09,06:20:00
0.388,2007-01-09,06:30:00
1.466,2007-01-09,06:40:00
2.28,2007-01-09,06:50:00
3.644,2007-01-09,07:00:00
1.87,2007-01-09,07:10:00
1.886,2007-01-09,07:20:00
1.732,2007-01-09,07:30:00
2.322,2007-01-09,07:40:00
2.936,2007-01-09,07:50:00
3.204,2007-01-09,08:00:00
3.89,2007-01-09,08:10:00
3.628,2007-01-09,08:20:00
1.466,2007-01-09,08:30:00
1.512,2007-01-09,08:40:00
1.418,2007-01-09,08:50:00
1.342,2007-01-09,09:00:00
1.316,2007-01-09,09:10:00
1.42,2007-01-09,09:20:00
3.632,2007-01-09,09:30:00
3.568,2007-01-09,09:40:00
1.266,2007-01-09,09:50:00
1.37,2007-01-09,10:00:00
1.36,2007-01-09,10:10:00
1.334,2007-01-09,10:20:00
1.312,2007-01-09,10:30:00
1.42,2007-01-09,10:40:00
1.426,2007-01-09,10:50:00
1.326,2007-01-09,11:00:00
1.32,2007-01-09,11:10:00
1.242,2007-01-09,11:20:00
1.344,2007-01-09,11:30:00
0.298,2007-01-09,11:40:00
0.202,2007-01-09,11:50:00
0.276,2007-01-09,12:00:00
0.318,2007-01-09,12:10:00
0.302,2007-01-09,12:20:00
0.21,2007-01-09,12:30:00
0.294,2007-01-09,12:40:00
0.336,2007-01-09,12:50:00
0.384,2007-01-09,13:00:00
0.294,2007-01-09,13:10:00
0.282,2007-01-09,13:20:00
0.282,2007-01-09,13:30:00
0.304,2007-01-09,13:40:00
0.3,2007-01-09,13:50:00
0.208,2007-01-09,14:00:00
0.214,2007-01-09,14:10:00
0.39,2007-01-09,14:20:00
0.33,2007-01-09,14:30:00
0.242,2007-01-09,14:40:00
0.234,2007-01-09,14:50:00
0.304,2007-01-09,15:00:00
0.386,2007-01-09,15:10:00
0.242,2007-01-09,15:20:00
0.466,2007-01-09,15:30:00
0.578,2007-01-09,15:40:00
0.642,2007-01-09,15:50:00
1.59,2007-01-09,16:00:00
1.3,2007-01-09,16:10:00
1.29,2007-01-09,16:20:00
1.388,2007-01-09,16:30:00
1.564,2007-01-09,16:40:00
1.622,2007-01-09,16:50:00
1.656,2007-01-09,17:00:00
1.73,2007-01-09,17:10:00
3.03,2007-01-09,17:20:00
1.606,2007-01-09,17:30:00
2.184,2007-01-09,17:40:00
2.728,2007-01-09,17:50:00
2.396,2007-01-09,18:00:00
2.562,2007-01-09,18:10:00
2.206,2007-01-09,18:20:00
2.23,2007-01-09,18:30:00
2.414,2007-01-09,18:40:00
2.374,2007-01-09,18:50:00
2.332,2007-01-09,19:00:00
1.288,2007-01-09,19:10:00
1.196,2007-01-09,19:20:00
1.376,2007-01-09,19:30:00
2.998,2007-01-09,19:40:00
3.43,2007-01-09,19:50:00
3.974,2007-01-09,20:00:00
1.642,2007-01-09,20:10:00
1.51,2007-01-09,20:20:00
1.334,2007-01-09,20:30:00
1.308,2007-01-09,20:40:00
7.538,2007-01-09,20:50:00
7.54,2007-01-09,21:00:00
4.098,2007-01-09,21:10:00
3.69,2007-01-09,21:20:00
2.596,2007-01-09,21:30:00
1.942,2007-01-09,21:40:00
1.54,2007-01-09,21:50:00
1.346,2007-01-09,22:00:00
1.3,2007-01-09,22:10:00
1.292,2007-01-09,22:20:00
1.304,2007-01-09,22:30:00
1.474,2007-01-09,22:40:00
0.65,2007-01-09,22:50:00
2.788,2007-01-09,23:00:00
1.896,2007-01-09,23:10:00
2.388,2007-01-09,23:20:00
2.134,2007-01-09,23:30:00
1.6,2007-01-09,23:40:00
0.678,2007-01-09,23:50:00
0.404,2007-01-10,00:00:00
0.306,2007-01-10,00:10:00
0.27,2007-01-10,00:20:00
0.404,2007-01-10,00:30:00
0.386,2007-01-10,00:40:00
1.492,2007-01-10,00:50:00
1.32,2007-01-10,01:00:00
1.306,2007-01-10,01:10:00
1.232,2007-01-10,01:20:00
0.216,2007-01-10,01:30:00
0.214,2007-01-10,01:40:00
0.236,2007-01-10,01:50:00
0.332,2007-01-10,02:00:00
0.396,2007-01-10,02:10:00
0.304,2007-01-10,02:20:00
0.296,2007-01-10,02:30:00
0.32,2007-01-10,02:40:00
0.408,2007-01-10,02:50:00
0.266,2007-01-10,03:00:00
0.232,2007-01-10,03:10:00
0.322,2007-01-10,03:20:00
0.31,2007-01-10,03:30:00
0.298,2007-01-10,03:40:00
0.238,2007-01-10,03:50:00
0.368,2007-01-10,04:00:00
0.358,2007-01-10,04:10:00
0.244,2007-01-10,04:20:00
0.4,2007-01-10,04:30:00
0.294,2007-01-10,04:40:00
0.408,2007-01-10,04:50:00
0.234,2007-01-10,05:00:00
0.298,2007-01-10,05:10:00
0.272,2007-01-10,05:20:00
0.31,2007-01-10,05:30:00
0.216,2007-01-10,05:40:00
0.234,2007-01-10,05:50:00
0.32,2007-01-10,06:00:00
0.338,2007-01-10,06:10:00
0.31,2007-01-10,06:20:00
0.222,2007-01-10,06:30:00
0.252,2007-01-10,06:40:00
0.552,2007-01-10,06:50:00
3.072,2007-01-10,07:00:00
1.84,2007-01-10,07:10:00
1.79,2007-01-10,07:20:00
2.286,2007-01-10,07:30:00
2.976,2007-01-10,07:40:00
2.892,2007-01-10,07:50:00
2.958,2007-01-10,08:00:00
3.096,2007-01-10,08:10:00
3.058,2007-01-10,08:20:00
2.852,2007-01-10,08:30:00
2.772,2007-01-10,08:40:00
2.722,2007-01-10,08:50:00
2.88,2007-01-10,09:00:00
1.752,2007-01-10,09:10:00
3.684,2007-01-10,09:20:00
1.334,2007-01-10,09:30:00
1.412,2007-01-10,09:40:00
1.432,2007-01-10,09:50:00
1.402,2007-01-10,10:00:00
1.398,2007-01-10,10:10:00
1.484,2007-01-10,10:20:00
1.448,2007-01-10,10:30:00
1.308,2007-01-10,10:40:00
1.37,2007-01-10,10:50:00
1.422,2007-01-10,11:00:00
1.65,2007-01-10,11:10:00
5.692,2007-01-10,11:20:00
5.812,2007-01-10,11:30:00
5.848,2007-01-10,11:40:00
5.452,2007-01-10,11:50:00
1.326,2007-01-10,12:00:00
1.752,2007-01-10,12:10:00
1.4,2007-01-10,12:20:00
1.408,2007-01-10,12:30:00
1.42,2007-01-10,12:40:00
1.292,2007-01-10,12:50:00
1.286,2007-01-10,13:00:00
0.4,2007-01-10,13:10:00
0.542,2007-01-10,13:20:00
0.318,2007-01-10,13:30:00
0.694,2007-01-10,13:40:00
0.394,2007-01-10,13:50:00
0.714,2007-01-10,14:00:00
0.772,2007-01-10,14:10:00
0.716,2007-01-10,14:20:00
2.554,2007-01-10,14:30:00
2.724,2007-01-10,14:40:00
2.098,2007-01-10,14:50:00
2.652,2007-01-10,15:00:00
1.716,2007-01-10,15:10:00
1.626,2007-01-10,15:20:00
1.786,2007-01-10,15:30:00
0.692,2007-01-10,15:40:00
0.542,2007-01-10,15:50:00
0.638,2007-01-10,16:00:00
0.922,2007-01-10,16:10:00
0.778,2007-01-10,16:20:00
0.81,2007-01-10,16:30:00
0.708,2007-01-10,16:40:00
0.458,2007-01-10,16:50:00
0.524,2007-01-10,17:00:00
0.536,2007-01-10,17:10:00
1.304,2007-01-10,17:20:00
2.676,2007-01-10,17:30:00
2.512,2007-01-10,17:40:00
2.05,2007-01-10,17:50:00
3.304,2007-01-10,18:00:00
3.302,2007-01-10,18:10:00
3.6,2007-01-10,18:20:00
3.458,2007-01-10,18:30:00
3.414,2007-01-10,18:40:00
3.174,2007-01-10,18:50:00
3.22,2007-01-10,19:00:00
3.564,2007-01-10,19:10:00
3.878,2007-01-10,19:20:00
3.638,2007-01-10,19:30:00
3.614,2007-01-10,19:40:00
2.76,2007-01-10,19:50:00
1.974,2007-01-10,20:00:00
1.938,2007-01-10,20:10:00
3.588,2007-01-10,20:20:00
3.624,2007-01-10,20:30:00
2.702,2007-01-10,20:40:00
2.61,2007-01-10,20:50:00
2.758,2007-01-10,21:00:00
2.734,2007-01-10,21:10:00
2.052,2007-01-10,21:20:00
1.012,2007-01-10,21:30:00
1.174,2007-01-10,21:40:00
1.168,2007-01-10,21:50:00
1.074,2007-01-10,22:00:00
1.03,2007-01-10,22:10:00
1.076,2007-01-10,22:20:00
0.926,2007-01-10,22:30:00
0.708,2007-01-10,22:40:00
0.618,2007-01-10,22:50:00
0.44,2007-01-10,23:00:00
0.562,2007-01-10,23:10:00
0.446,2007-01-10,23:20:00
0.272,2007-01-10,23:30:00
0.272,2007-01-10,23:40:00
0.272,2007-01-10,23:50:00
0.444,2007-01-11,00:00:00
0.288,2007-01-11,00:10:00
0.222,2007-01-11,00:20:00
0.31,2007-01-11,00:30:00
0.4,2007-01-11,00:40:00
0.452,2007-01-11,00:50:00
0.216,2007-01-11,01:00:00
0.214,2007-01-11,01:10:00
0.282,2007-01-11,01:20:00
0.31,2007-01-11,01:30:00
0.282,2007-01-11,01:40:00
0.214,2007-01-11,01:50:00
0.214,2007-01-11,02:00:00
0.316,2007-01-11,02:10:00
0.296,2007-01-11,02:20:00
0.22,2007-01-11,02:30:00
0.3,2007-01-11,02:40:00
0.404,2007-01-11,02:50:00
0.386,2007-01-11,03:00:00
0.294,2007-01-11,03:10:00
1.32,2007-01-11,03:20:00
1.414,2007-01-11,03:30:00
1.396,2007-01-11,03:40:00
0.216,2007-01-11,03:50:00
0.286,2007-01-11,04:00:00
0.22,2007-01-11,04:10:00
0.316,2007-01-11,04:20:00
0.216,2007-01-11,04:30:00
0.292,2007-01-11,04:40:00
0.216,2007-01-11,04:50:00
0.4,2007-01-11,05:00:00
0.386,2007-01-11,05:10:00
0.282,2007-01-11,05:20:00
0.29,2007-01-11,05:30:00
0.326,2007-01-11,05:40:00
0.308,2007-01-11,05:50:00
0.224,2007-01-11,06:00:00
0.218,2007-01-11,06:10:00
0.288,2007-01-11,06:20:00
0.314,2007-01-11,06:30:00
0.214,2007-01-11,06:40:00
1.47,2007-01-11,06:50:00
2.66,2007-01-11,07:00:00
2.362,2007-01-11,07:10:00
2.424,2007-01-11,07:20:00
2.55,2007-01-11,07:30:00
2.466,2007-01-11,07:40:00
3.078,2007-01-11,07:50:00
3.41,2007-01-11,08:00:00
4.124,2007-01-11,08:10:00
2.172,2007-01-11,08:20:00
3.618,2007-01-11,08:30:00
1.46,2007-01-11,08:40:00
1.304,2007-01-11,08:50:00
1.286,2007-01-11,09:00:00
1.286,2007-01-11,09:10:00
1.474,2007-01-11,09:20:00
1.452,2007-01-11,09:30:00
1.36,2007-01-11,09:40:00
1.344,2007-01-11,09:50:00
1.386,2007-01-11,10:00:00
1.446,2007-01-11,10:10:00
1.274,2007-01-11,10:20:00
1.286,2007-01-11,10:30:00
1.294,2007-01-11,10:40:00
1.462,2007-01-11,10:50:00
1.276,2007-01-11,11:00:00
1.29,2007-01-11,11:10:00
1.294,2007-01-11,11:20:00
1.39,2007-01-11,11:30:00
1.45,2007-01-11,11:40:00
0.306,2007-01-11,11:50:00
0.304,2007-01-11,12:00:00
0.406,2007-01-11,12:10:00
0.39,2007-01-11,12:20:00
0.238,2007-01-11,12:30:00
0.23,2007-01-11,12:40:00
0.226,2007-01-11,12:50:00
0.316,2007-01-11,13:00:00
0.298,2007-01-11,13:10:00
0.228,2007-01-11,13:20:00
0.222,2007-01-11,13:30:00
0.324,2007-01-11,13:40:00
1.164,2007-01-11,13:50:00
0.364,2007-01-11,14:00:00
0.368,2007-01-11,14:10:00
0.422,2007-01-11,14:20:00
0.4,2007-01-11,14:30:00
0.31,2007-01-11,14:40:00
0.23,2007-01-11,14:50:00
0.232,2007-01-11,15:00:00
0.322,2007-01-11,15:10:00
0.228,2007-01-11,15:20:00
0.294,2007-01-11,15:30:00
0.224,2007-01-11,15:40:00
1.418,2007-01-11,15:50:00
1.392,2007-01-11,16:00:00
1.384,2007-01-11,16:10:00
1.766,2007-01-11,16:20:00
2.856,2007-01-11,16:30:00
3.2,2007-01-11,16:40:00
3.102,2007-01-11,16:50:00
3.024,2007-01-11,17:00:00
2.554,2007-01-11,17:10:00
2.782,2007-01-11,17:20:00
3.138,2007-01-11,17:30:00
4.004,2007-01-11,17:40:00
3.788,2007-01-11,17:50:00
3.854,2007-01-11,18:00:00
4.626,2007-01-11,18:10:00
3.614,2007-01-11,18:20:00
3.882,2007-01-11,18:30:00
3.452,2007-01-11,18:40:00
3.316,2007-01-11,18:50:00
3.558,2007-01-11,19:00:00
3.466,2007-01-11,19:10:00
3.45,2007-01-11,19:20:00
4.07,2007-01-11,19:30:00
3.72,2007-01-11,19:40:00
7.636,2007-01-11,19:50:00
4.78,2007-01-11,20:00:00
3.422,2007-01-11,20:10:00
3.74,2007-01-11,20:20:00
4.564,2007-01-11,20:30:00
4.766,2007-01-11,20:40:00
3.57,2007-01-11,20:50:00
2.902,2007-01-11,21:00:00
2.988,2007-01-11,21:10:00
2.992,2007-01-11,21:20:00
3.022,2007-01-11,21:30:00
3.102,2007-01-11,21:40:00
2.81,2007-01-11,21:50:00
2.404,2007-01-11,22:00:00
1.388,2007-01-11,22:10:00
1.226,2007-01-11,22:20:00
1.21,2007-01-11,22:30:00
1.306,2007-01-11,22:40:00
1.412,2007-01-11,22:50:00
1.378,2007-01-11,23:00:00
1.308,2007-01-11,23:10:00
1.302,2007-01-11,23:20:00
1.298,2007-01-11,23:30:00
1.298,2007-01-11,23:40:00
1.22,2007-01-11,23:50:00
1.296,2007-01-12,00:00:00
0.912,2007-01-12,00:10:00
0.6,2007-01-12,00:20:00
0.218,2007-01-12,00:30:00
0.302,2007-01-12,00:40:00
0.324,2007-01-12,00:50:00
0.486,2007-01-12,01:00:00
0.36,2007-01-12,01:10:00
0.38,2007-01-12,01:20:00
0.302,2007-01-12,01:30:00
0.302,2007-01-12,01:40:00
0.286,2007-01-12,01:50:00
0.23,2007-01-12,02:00:00
0.33,2007-01-12,02:10:00
0.33,2007-01-12,02:20:00
0.292,2007-01-12,02:30:00
0.216,2007-01-12,02:40:00
0.314,2007-01-12,02:50:00
0.324,2007-01-12,03:00:00
0.396,2007-01-12,03:10:00
0.318,2007-01-12,03:20:00
0.382,2007-01-12,03:30:00
0.252,2007-01-12,03:40:00
0.334,2007-01-12,03:50:00
0.3,2007-01-12,04:00:00
0.318,2007-01-12,04:10:00
0.222,2007-01-12,04:20:00
0.216,2007-01-12,04:30:00
0.394,2007-01-12,04:40:00
0.312,2007-01-12,04:50:00
0.22,2007-01-12,05:00:00
0.214,2007-01-12,05:10:00
0.392,2007-01-12,05:20:00
0.39,2007-01-12,05:30:00
1.34,2007-01-12,05:40:00
1.372,2007-01-12,05:50:00
1.492,2007-01-12,06:00:00
0.314,2007-01-12,06:10:00
0.258,2007-01-12,06:20:00
1.444,2007-01-12,06:30:00
1.512,2007-01-12,06:40:00
1.782,2007-01-12,06:50:00
5.348,2007-01-12,07:00:00
2.288,2007-01-12,07:10:00
2.436,2007-01-12,07:20:00
2.634,2007-01-12,07:30:00
2.832,2007-01-12,07:40:00
2.754,2007-01-12,07:50:00
3.69,2007-01-12,08:00:00
2.192,2007-01-12,08:10:00
2.218,2007-01-12,08:20:00
2.07,2007-01-12,08:30:00
1.378,2007-01-12,08:40:00
1.438,2007-01-12,08:50:00
1.346,2007-01-12,09:00:00
1.284,2007-01-12,09:10:00
1.38,2007-01-12,09:20:00
1.364,2007-01-12,09:30:00
1.33,2007-01-12,09:40:00
1.362,2007-01-12,09:50:00
